codice;denominazione;ubicazione;comune;coordinata_x;coordinata_y;latitudine;longitudine;codice_zona
73437;LABANTE AMERICA;VIA VAL D`ANEVA 143;CASTEL D`AIANO;664060;902960;44,259628;11,054212;568
73438;LABANTE AMERICA;VIA VAL D`ANEVA FR 143;CASTEL D`AIANO;664050;902960;44,259631;11,054087;568
73441;QUATTRO QUERCE;VIA VAL D`ANEVA 135;CASTEL D`AIANO;663529;902916;44,259352;11,04755;568
73442;QUATTRO QUERCE;VIA VAL D`ANEVA FR 135;CASTEL D`AIANO;663525;902911;44,259308;11,047499;568
73445;PONTE MASSARETO;VIA VAL D`ANEVA 129;CASTEL D`AIANO;663379;903163;44,261608;11,045749;568
73446;PONTE MASSARETO;VIA VAL D`ANEVA FR 129;CASTEL D`AIANO;663373;903161;44,261591;11,045674;568
73449;CASA MASARE`;VIA VAL DANEVA ANG. MASARE;CASTEL D`AIANO;663180;903062;44,260744;11,043227;568
73450;CASA MASARE`;VIA VAL DANEVA FR MASARE;CASTEL D`AIANO;663180;903057;44,260699;11,043225;568
73453;LABANTE;VIA VAL D`ANEVA FR 110;CASTEL D`AIANO;663052;902893;44,259252;11,041571;568
73454;LABANTE;VIA VAL D`ANEVA 110;CASTEL D`AIANO;663055;902881;44,259143;11,041605;568
73457;LABANTE SAN CRISTOFORO;VIA VAL D`ANEVA FR CHIESA;CASTEL D`AIANO;662530;903018;44,260493;11,035075;568
73458;LABANTE SAN CRISTOFORO;VIA VAL D`ANEVA ANG. CHIESA;CASTEL D`AIANO;662534;903014;44,260456;11,035124;568
73461;CASA NUCCIA;VIA VAL D`ANEVA FR 74;CASTEL D`AIANO;662113;902794;44,258571;11,029785;568
73462;CASA NUCCIA;VIA VAL D`ANEVA 74;CASTEL D`AIANO;662115;902783;44,258471;11,029806;568
73465;CAMPIDELLO;VIA VAL D`ANEVA 93;CASTEL D`AIANO;661745;902729;44,258068;11,025157;568
73466;CAMPIDELLO;VIA VAL D`ANEVA FR 93;CASTEL D`AIANO;661745;902723;44,258014;11,025156;568
73469;PIGGIOLO;VIA VAL D`ANEVA;CASTEL D`AIANO;661341;902576;44,256781;11,020052;568
73470;PIGGIOLO;VIA VAL D`ANEVA;CASTEL D`AIANO;661347;902564;44,256671;11,020124;568
73473;PASSATORE;VIA VAL D`ANEVA FR 38;CASTEL D`AIANO;660986;902572;44,256823;11,015607;568
73474;PASSATORE;VIA VAL D`ANEVA 38;CASTEL D`AIANO;660973;902572;44,256826;11,015444;568
73477;CASA MINGARDI;VIA VAL D`ANEVA FR 36;CASTEL D`AIANO;660860;903206;44,262555;11,014224;568
73478;CASA MINGARDI;VIA VAL D`ANEVA 36;CASTEL D`AIANO;660853;903208;44,262575;11,014137;568
73481;CASTEL D`AIANO CHIESINA;VIA VAL D`ANEVA FR 22-24;CASTEL D`AIANO;660724;903877;44,268623;11,012728;568
73482;CASTEL D`AIANO CHIESINA;VIA VAL D`ANEVA 22-24;CASTEL D`AIANO;660720;903872;44,268579;11,012676;568
73485;CASTEL D`AIANO CANALE;VIA VAL D`ANEVA 77;CASTEL D`AIANO;660511;904038;44,270118;11,01011;568
73486;CASTEL D`AIANO CANALE;VIA VAL D`ANEVA FR 77;CASTEL D`AIANO;660508;904030;44,270047;11,01007;568
73489;CASTEL D`AIANO FABBRICA;VIA VAL D`ANEVA 73;CASTEL D`AIANO;660264;904299;44,272521;11,007097;568
73490;CASTEL D`AIANO FABBRICA;VIA VAL D`ANEVA FR 73;CASTEL D`AIANO;660254;904299;44,272523;11,006972;568
73493;CASA GIOCONDO;VIA VAL D`ANEVA FR 6;CASTEL D`AIANO;660130;904749;44,2766;11,005557;447
73494;CASA GIOCONDO;VIA VAL D`ANEVA 6;CASTEL D`AIANO;660121;904749;44,276602;11,005444;447
73497;CASTEL D`AIANO CROCE;VIA VAL D`ANEVA 7;CASTEL D`AIANO;660047;905145;44,280181;11,004638;447
73498;CASTEL D`AIANO CROCE;VIA VAL D`ANEVA FR 7;CASTEL D`AIANO;660035;905144;44,280174;11,004488;447
73517;ALBERETO;VIA VILLA DAIANO BV DELLARTIGIANO;CASTEL D`AIANO;659876;905444;44,282909;11,002588;447
73518;ALBERETO;VIA VILLA DAIANO FR BV DELLARTIGIANO;CASTEL D`AIANO;659861;905441;44,282885;11,002399;447
73521;CASA MULINELLO;VIA VILLA D`AIANO FR 5;CASTEL D`AIANO;658917;906178;44,289723;10,9908;447
73522;CASA MULINELLO;VIA VILLA D`AIANO 5;CASTEL D`AIANO;658912;906173;44,289679;10,990736;447
73525;FAIETO;VIA VILLA D`AIANO 18;CASTEL D`AIANO;658599;906447;44,292213;10,986898;447
73526;FAIETO;VIA VILLA D`AIANO FR 18;CASTEL D`AIANO;658596;906440;44,29215;10,986858;447
73529;CASA FABBRO;VIA VILLA D`AIANO 52;VILLA D`AIANO;658383;906624;44,293852;10,984246;447
73530;CASA FABBRO;VIA VILLA D`AIANO FR 52;VILLA D`AIANO;658378;906613;44,293754;10,98418;447
73533;VILLA D`AIANO;VIA VILLA D`AIANO FR 47;VILLA D`AIANO;658152;906767;44,295189;10,981395;447
73534;VILLA D`AIANO;VIA VILLA D`AIANO 47;VILLA D`AIANO;658172;906777;44,295275;10,981649;447
73537;LASTRA;VIA VILLA D`AIANO 108;VILLA D`AIANO;657646;906948;44,296928;10,975111;447
73538;LASTRA;VIA VILLA D`AIANO FR 108;CASTEL D`AIANO;657642;906941;44,296866;10,975059;447
73541;SERETTA;VIA VILLA D`AIANO BV DELLA PACE;CASTEL D`AIANO;657367;907007;44,297519;10,971633;447
73542;SERETTA;VIA VILLA D`AIANO FR BV DELLA PACE;CASTEL D`AIANO;657367;906999;44,297447;10,971631;447
73545;MONZONE;VIA VILLA D`AIANO FR 121;CASTEL D`AIANO;657254;907357;44,300693;10,970323;447
73546;MONZONE;VIA VILLA D`AIANO 121;CASTEL D`AIANO;657247;907354;44,300667;10,970234;447
73549;CAMPO PIOVANO;VIA SEMELANO;MONTESE;657079;907764;44,304392;10,968253;447
73550;CAMPO PIOVANO;VIA SEMELANO;MONTESE;657069;907751;44,304278;10,968124;447
73553;BARGA;VIA SEMELANO;MONTESE;656999;908215;44,308468;10,967386;447
73554;BARGA;VIA SEMELANO;MONTESE;656979;908185;44,308202;10,967126;447
73557;SEMELANO CHIESA;VIA SEMELANO FR P.L. 2;MONTESE;656923;908595;44,311903;10,966548;447
73558;SEMELANO CHIESA;VIA SEMELANO P.L. 2;MONTESE;656909;908598;44,311933;10,966373;447
73601;CASTEL D`AIANO BIVIO CROC;VIA BOLOGNA BV CAVORRA;CASTEL D`AIANO;660030;905158;44,280302;11,004429;447
73602;CASTEL D`AIANO BIVIO CROC;VIA BOLOGNA FR BV CAVORRA;CASTEL D`AIANO;660033;905148;44,280211;11,004464;447
73605;CASTEL D`AIANO GIARDINI;VIA BOLOGNA FR BV PIANESTRINA;CASTEL D`AIANO;659862;904940;44,278377;11,002259;447
73606;CASTEL D`AIANO GIARDINI;VIA BOLOGNA BV PIANESTRINA;CASTEL D`AIANO;659870;904938;44,278357;11,002358;447
73607;CASTEL D`AIANO BIVIO MAIO;PIAZZALE VIA DEI PIANI FR 9;CASTEL D`AIANO;659623;905046;44,279383;10,999298;447
73608;CASTEL D`AIANO BIVIO MAIO;PIAZZALE VIA DEI PIANI 1;CASTEL D`AIANO;659660;905047;44,279384;10,999761;447
73609;CASTEL D`AIANO;PIAZZA N.LEVERA 11;CASTEL D`AIANO;659784;905160;44,280374;11,001349;447
73610;CASTEL D`AIANO;PIAZZA N.LEVERA FR 11;CASTEL D`AIANO;659811;905156;44,280332;11,001686;447
73613;IL POGGETTO;VIA PASSO BRASA 4;CASTEL D`AIANO;659685;904614;44,275483;10,999942;447
73614;IL POGGETTO;VIA PASSO BRASA FR 4;CASTEL D`AIANO;659689;904608;44,275428;10,999991;447
73617;CASA CRISTINA;VIA PASSO BRASA FR 11;CASTEL D`AIANO;659541;904494;44,274434;10,998102;447
73618;CASA CRISTINA;VIA PASSO BRASA 11;CASTEL D`AIANO;659547;904488;44,274379;10,998176;447
73621;PASSO BRASA;VIA PASSO BRASA 22;CASTEL D`AIANO;659225;904351;44,273217;10,994102;447
73622;PASSO BRASA;VIA PASSO BRASA FR 22;CASTEL D`AIANO;659234;904348;44,273188;10,994213;447
73625;CERRO GROSSO;VIA PASSO BRASA FR BV CERRO GROSSO;CASTEL D`AIANO;659078;904052;44,270559;10,99217;447
73626;CERRO GROSSO;VIA PASSO BRASA BV CERRO GROSSO;CASTEL D`AIANO;659067;904048;44,270525;10,992031;447
73629;CA` NAVETTA;VIA PASSO BRASA FR 25;CASTEL D`AIANO;658874;904028;44,270387;10,989608;447
73630;CA` NAVETTA;VIA PASSO BRASA 25;CASTEL D`AIANO;658882;904028;44,270386;10,989708;447
73633;SASSOMOLARE BIVIO;VIA PASSO BRASA BV SASSOMOLARE;GAGGIO MONTANO;658356;903669;44,26727;10,983013;447
73634;SASSOMOLARE BIVIO;VIA PASSO BRASA FR BV SASSOMOLARE;GAGGIO MONTANO;658358;903658;44,267171;10,983034;447
73635;CANEVACCIA BIVIO;VIA PASSO BRASA FR 32;GAGGIO MONTANO;657828;903004;44,261401;10,976201;447
73636;CANEVACCIA BIVIO;VIA PASSO BRASA 32;CASTEL D`AIANO;657819;903005;44,261412;10,976088;447
73637;CANEVACCIA BIVIO;VIA CANEVACCIA 6;CASTEL D`AIANO;657765;902979;44,26119;10,975404;447
73638;CANEVACCIA BIVIO;VIA CANEVACCIA FR 6;CASTEL D`AIANO;657764;902971;44,261118;10,975389;447
73641;CHIERICHELLA;VIA CANEVACCIA FR 1;CASTEL D`AIANO;657486;903060;44,261979;10,971935;447
73642;CHIERICHELLA;VIA CANEVACCIA 1;CASTEL D`AIANO;657486;903052;44,261907;10,971933;447
73645;MONTESE POLLACCI;VIA PROVINCIALE 161;MONTESE;656617;903145;44,262931;10,96108;447
73646;MONTESE POLLACCI;VIA PROVINCIALE FR 161;MONTESE;656615;903138;44,262869;10,961053;447
73649;CASA FIORA;VIA PROVINCIALE 133;MONTESE;656207;903307;44,264477;10,955995;447
73650;CASA FIORA;VIA PROVINCIALE FR 133;MONTESE;656211;903293;44,26435;10,956041;447
73653;CERRO MASERNO BIVIO;VIA A.RIGHI 127;MONTESE;655898;903659;44,267711;10,952231;447
73654;CERRO MASERNO BIVIO;VIA A.RIGHI FR 127;MONTESE;655888;903655;44,267677;10,952104;447
73797;CASTEL D`AIANO CENTRO SPO;VIA DEI PIANI 16;CASTEL D`AIANO;659000;905193;44,280842;10,99154;447
73798;CASTEL D`AIANO CENTRO SPO;VIA DEI PIANI FR 16;CASTEL D`AIANO;658997;905186;44,28078;10,9915;447
73801;CA` MINGARINO;VIA DEI PIANI PALO TELEFONICO 3;CASTEL D`AIANO;658619;905129;44,280349;10,986749;447
73802;CA` MINGARINO;VIA DEI PIANI FR PALO TELEFONICO 3;CASTEL D`AIANO;658626;905126;44,280321;10,986835;447
73803;CASTEL D`AIANO MACELLO;VIA DEI PIANI FR 41;CASTEL D`AIANO;658014;904765;44,277206;10,979061;447
73804;CASTEL D`AIANO MACELLO;VIA DEI PIANI 39/41;CASTEL D`AIANO;658022;904755;44,277114;10,979158;447
73805;PIANI DI SOTTO;VIA DEI PIANI BV MONTE ALBERTO;CASTEL D`AIANO;657697;904719;44,276861;10,975077;447
73806;PIANI DI SOTTO;VIA DEI PIANI FR BV MONTE ALBERTO;CASTEL D`AIANO;657700;904723;44,276896;10,975116;447
73807;MONTESE ZONA ARTIGIANALE;VIA PADULLE CABINA HERA 720103;MONTESE;656703;903701;44,267916;10,962324;447
73808;MONTESE ZONA ARTIGIANALE;VIA PADULLE FRONTE CABINA HERA 720103;MONTESE;656717;903694;44,26785;10,962497;447
73809;MAIOLI;VIA DEI PIANI PALO SIP 99;MONTESE;657369;904387;44,273944;10,97087;447
73810;MAIOLI;VIA DEI PIANI FR PALO SIP 99;CASTEL D`AIANO;657369;904382;44,273899;10,970868;447
73811;MONTESE LA PADULLA;VIA PADULLE 1601;MONTESE;657059;903998;44,270511;10,966871;447
73812;MONTESE LA PADULLA;VIA PADULLE 1400;MONTESE;657019;903899;44,269629;10,96634;447
73813;MONTESE OFFICINA TORRE;VIA A.RIGHI FR CIMITERO;MONTESE;655488;903834;44,269373;10,947149;447
73814;MONTESE OFFICINA TORRE;VIA A.RIGHI LATO CIMITERO;MONTESE;655482;903824;44,269284;10,947071;447
73817;MONTESE MULINO;VIA A.RIGHI FR 74;MONTESE;655198;903838;44,269471;10,943518;447
73818;MONTESE MULINO;VIA A.RIGHI 74;MONTESE;655201;903829;44,269389;10,943553;447
73822;MONTESE;PIAZZA DELLA REPUBBLICA 9;MONTESE;654905;903761;44,26884;10,939827;447
74001;BERZANTINA;VIA BERZANTINA 16;BERZANTINA;658304;891398;44,15687;10,97866;576
74002;BERZANTINA;VIA BERZANTINA FR 22;PORRETTA TERME;658294;891427;44,157133;10,978544;576
74005;BERZANTINA CAMPO SPORTIVO;VIA BERZANTINA 48;CASTEL DI CASIO;658145;892186;44,163994;10,976909;576
